__id,user_id,item_id,amount,__time
146,36,118,516.18335,551.4609338521057
147,37,109,146.10692,614.0464079152819
148,37,0,157.53564,75.86105937001486
149,38,47,218.11853,152.98396022070992
150,38,28,341.25137,197.41685958433862
151,38,109,114.89508,196.87102621446306
152,41,46,230.36679,586.5053203467323
153,41,59,205.66386,31.503315550670763
154,41,114,60.7347,513.7297138894021
155,42,21,376.01025,183.95385685715883
156,42,26,52.894363,513.7175788523614
157,44,45,241.6368,640.5723192084964
158,44,36,148.46274,15.92759668922561
159,44,11,231.48077,457.7500507494914
160,44,30,414.67798,50.537167959530564
161,44,23,27.561382,664.8643755888442
162,45,15,47.48108,435.6442386695958
163,46,53,252.74405,567.2084105721749
164,46,39,21.443556,36.71123805120979
165,49,71,9.028919,560.3716736952888
166,49,49,284.7859,510.4583330798234
167,49,111,663.61975,582.1190036502167
168,49,33,10.661977,48.780603607558646
169,49,6,335.47388,422.8401852637189
170,49,49,250.87514,109.45808133655599
171,50,37,41.469814,387.5946384464912
172,50,116,200.13165,553.6533739716682
173,50,20,81.978325,611.7143021427887
174,50,10,453.96686,488.03708427966063
175,51,10,512.85187,114.8942925004317
176,51,4,186.88753,345.8790576126063
177,51,74,33.707806,502.2819031415149
178,52,67,203.24805,72.40843272839648
179,52,7,233.77303,161.88710661367423
180,52,109,122.92991,364.1649657420141
181,52,24,112.03954,57.54140859822843
182,52,89,144.73701,409.397066930294
183,53,113,65.615326,81.10320020276829
184,54,13,311.42612,271.61283437662155
185,54,68,251.67467,386.9649552132284
186,54,111,532.304,364.7104283024507
187,54,43,271.50626,501.93396749693744
188,54,17,236.90411,541.4805580318689
189,55,25,500.66214,104.68760995890491
190,57,96,404.70264,252.01327935016127
191,57,72,234.75179,431.66638995350803
192,57,97,455.0892,354.4464898288875
193,57,55,310.90103,222.73416258895097
194,57,29,468.8563,690.7341920331585
195,59,116,210.27954,163.26150252734007
196,59,113,72.98721,461.6085079699572
197,59,83,231.9485,628.2709646172328
198,60,85,21.873484,699.7297128184721
199,60,87,56.074886,274.52405493100594
200,61,50,60.241493,648.5940982879292
201,63,11,118.470276,168.1642726353525
202,63,5,69.575195,296.1724183367356
203,63,73,75.23646,261.11109170087656
204,64,38,479.11407,450.99100630020496
205,65,39,22.495901,596.5066325630894
206,66,90,147.26196,158.79947109112226
207,67,3,381.28467,205.15643958538865
208,67,59,271.89508,232.03081806851046
209,67,78,181.50635,155.27499548782143
210,67,49,448.63876,171.7795381227969
211,67,83,515.37976,659.0134892003467
212,67,80,234.86433,273.36465037070434
213,67,21,399.9644,672.2857708895759
214,67,23,17.24388,345.9592596034726
215,67,102,372.91785,390.88382807442247
216,69,81,402.13028,419.18755790110794
217,69,39,27.59046,572.0428462649405
218,70,32,162.25284,92.72128447273542
219,70,6,278.45676,462.02762298187963
220,70,8,292.31677,544.957500661823
221,70,4,398.94138,5.504232508594997
222,70,85,19.028868,181.49480143447084
223,70,34,223.21057,353.18467305299504
224,70,3,240.56033,178.04069471506057
225,71,81,271.93274,503.3622582482211
226,71,93,284.91913,490.67573220935753
227,72,90,148.18541,464.038236067674
228,72,84,62.37776,347.90921693478595
229,72,11,226.22354,352.24592655877694
230,72,44,279.32227,400.62433017841846
231,73,4,378.51422,384.7040019829493
232,73,35,214.91216,48.03476609475199
233,73,109,90.26904,244.33553260426112
234,73,82,230.84906,362.3907150443684
235,73,101,250.45956,475.6945899070213
236,73,4,374.04352,138.6981042496478
237,73,47,200.44077,261.97628998526756
238,73,30,176.81944,431.3005978487996
239,73,4,213.21155,97.78697154980298
240,73,40,311.67993,270.33645804459684
241,74,1,299.75842,626.0914507384481
242,74,115,143.34587,418.10046564467183
243,74,104,172.17981,472.4210643402942
244,74,65,136.10443,685.3754392798501
245,74,83,488.59216,588.2414204742228
246,74,69,225.69359,649.890544095612
247,75,9,84.30878,654.738171778886
248,75,32,204.09393,554.552583479797
249,75,34,162.27344,456.6694839294676
250,75,10,332.71796,498.86364019362526
251,75,32,114.829895,677.9003691839372
252,75,70,28.61182,486.4178550253004
253,75,66,321.14798,16.208735466112678
254,75,72,308.5454,376.74167902527864
255,75,68,340.39502,314.95507285716064
256,75,69,211.44653,607.2892601868341
257,75,11,327.38574,153.7769849264805
258,75,13,367.99112,211.49097857584053
259,75,90,190.26733,180.0360989653198
260,75,16,459.60687,353.8169904943156
261,75,102,162.05191,444.1039460911167
262,75,65,238.8108,655.2699333399095
263,75,100,154.56332,104.26173352794788
264,75,32,186.72568,489.2920394071991
265,76,116,288.0195,246.81451035126423
266,76,24,71.09652,538.0675256073635
267,76,49,313.69156,540.2171813644987
268,76,49,320.70844,344.6640702635746
269,76,103,89.89095,553.0196904726843
270,78,14,179.0226,627.1563471783197
271,78,77,127.96842,34.3257834575057
272,78,46,196.2617,19.431098261141866
273,79,26,76.127266,330.73212291825695
274,79,92,236.49306,552.2673216111514
275,79,7,269.03198,602.5582238813487
276,80,31,66.83113,234.6699351305368
277,81,9,71.76347,81.68054671587144
278,81,25,355.6231,438.17097672803
279,81,29,556.55676,238.14681714953178
280,81,14,369.73495,330.58677069524344
281,84,41,294.93716,682.5681447098868
282,84,6,237.25917,415.7916554992378
283,84,53,420.96378,509.1545184409296
284,84,56,272.1128,159.54277452804223
285,85,62,231.6282,680.305310316452
286,87,29,308.90158,148.18794792550128
287,87,67,157.3821,96.94561831504922
288,88,91,16.499401,677.9088738503203
289,88,73,36.95824,514.0389610213583
290,88,93,218.58319,125.73245239318997
291,90,1,448.6431,659.2123197975866
292,90,58,341.35065,477.67924149137707
293,90,60,15.636214,680.6055461125384
294,90,30,403.32205,696.113975451629
295,90,61,204.44127,590.971389920386
296,90,30,409.26724,661.7544843568437
297,90,76,441.80423,147.28665693541942
298,90,6,249.98389,535.2235056185799
299,90,58,136.69395,402.64486710608384
300,90,55,411.69345,412.3948462438729
301,90,4,446.3438,122.37885640475854
302,91,57,300.6169,380.5417701392697
303,91,74,29.579706,94.38318428012992
304,91,5,131.76714,342.7024638029488
305,92,39,13.241538,316.15509402589817
306,93,68,316.02,565.3851584701029
307,93,82,343.75732,303.69739880983457
308,93,1,308.53268,279.46456989038506
309,93,99,100.189445,200.46223967663312
310,93,75,16.378494,409.54794897380367
311,93,95,303.15244,385.97858255913906
312,95,68,152.80122,599.1043485201466
313,95,70,64.83764,483.70496255508044
314,96,69,250.1827,375.55381320052913
315,96,20,137.9967,447.07474965920954
316,96,10,362.13998,456.83893548857554
317,96,70,74.853775,75.50739910704097
318,96,99,94.473564,19.311902720911878
319,96,71,6.878831,241.08780198184255
320,96,21,404.70697,427.64523837205525
321,97,60,11.903567,339.69529856992955
322,97,116,138.29564,556.9810994307369
323,97,89,83.87512,318.2491396765008
324,97,98,351.1692,222.81051145743547
325,97,10,431.707,198.69361154920574
326,100,93,249.14238,37.077277297777655
327,100,20,115.296234,110.14117823112724
328,100,16,473.17108,391.6641513016088
329,101,59,229.94904,16.90653216956872
330,102,18,422.81488,481.37680664353735
331,102,48,3.8656538,69.85404499026582
332,102,107,349.81314,297.07807750089165
333,102,99,82.872154,0.11495255859994558
334,102,22,171.84215,403.61201791702814
335,102,54,188.22606,33.85865335790683
336,102,25,313.64108,485.8412057303985
337,102,118,392.42108,128.1029763903958
338,103,107,444.71405,285.33094188861674
339,103,114,79.51613,606.0544490791056
340,103,61,194.57683,455.8173528157345
341,103,51,181.29913,559.3415011713199
342,103,5,85.09649,423.72520014633363
343,107,65,119.95586,389.5686492253661
344,108,65,214.08968,357.26141316515105
345,108,60,10.473378,88.53688592888443
346,108,39,20.445564,673.2335276861428
347,108,5,97.33599,49.89919988104097
348,108,2,438.9321,270.4086965056849
349,108,111,421.65887,497.6926707200324
350,108,32,180.68332,676.5198602015421
351,109,74,66.281136,255.88123367742855
352,109,76,314.84,174.7740630445307
353,109,2,347.45303,631.7182256793179
354,109,32,92.18444,169.06607677760266
355,109,20,92.22412,649.877294888207
356,109,114,103.812805,538.9474409545321
357,113,91,12.718294,177.46683674574103
358,113,58,351.259,594.9500608473228
359,113,111,348.02924,88.64581180812792
360,115,73,97.53414,371.6671709071571
361,115,91,23.720303,458.2563073288577
362,116,36,285.33508,337.4363117042087
363,117,73,37.42806,549.5484577311505
364,117,110,66.95467,408.75908430845186
365,117,83,228.18852,238.1274757868348
366,117,76,241.51144,489.24839549002064
367,117,72,328.31653,54.60719006926418
368,117,38,240.60736,534.4153048225975
369,117,57,163.02382,159.0951078150824
370,117,7,348.00644,621.210307492436
371,118,52,250.73495,504.1508588652417
372,118,56,342.66144,652.8597191760222
373,118,32,224.03493,393.8664927256299
374,118,37,46.077663,562.6495000617284
375,118,47,245.74973,492.06010983517956
376,119,46,205.43411,330.61089510507946
377,120,54,412.8878,207.2062826551684
378,120,109,91.7683,58.242677329452434
379,120,89,77.36313,470.4839387675874
380,120,40,556.804,173.74187105702953
381,120,24,67.99887,364.27938085691335
382,121,14,270.65387,692.4391280191956
383,123,41,412.4506,304.19632193241796
384,123,40,498.7637,182.34324482106933
385,123,44,292.24152,611.8390227557651
386,123,113,30.019314,590.8518088231247
387,123,88,405.7332,640.0673780306237
388,123,107,454.81665,320.17237484671267
389,124,115,123.082375,181.82490953545937
390,125,86,175.25053,89.52209153042978
391,125,61,160.26857,427.74976976113123
392,125,45,126.362816,623.8172872495078
393,125,119,103.02083,348.63347693417813
394,125,16,290.68588,508.33723380904104
395,125,103,58.976383,351.20227886408605
396,126,100,119.95114,317.10537956444983
397,126,94,58.699642,548.9855552083956
398,126,110,112.97022,505.52992451336155
399,126,117,300.09943,477.29028198661297
400,126,100,217.11722,612.7229804360344
401,126,0,157.71312,679.5869233481384
402,126,68,388.45667,112.53219954202787
403,126,81,232.81691,124.4261195810732
404,126,51,231.16017,238.5448128899399
405,126,22,146.3482,507.68612474337795
406,126,37,29.215046,340.58822859954006
407,126,54,397.95975,245.6711102774036
408,126,31,48.985466,61.799380461435405
409,126,64,229.58482,268.147286179014
410,130,38,410.31848,14.254498118855041
411,130,117,144.39897,619.9300917171182
412,130,77,130.0713,112.84845923729048
413,131,56,413.624,354.5948971874895
414,131,11,159.32239,125.55914573324279
415,131,0,124.93459,396.97729754389945
416,131,10,218.72566,320.58700262541697
417,131,57,192.30385,283.6589060615118
418,131,42,423.53268,433.5828615852406
419,132,95,144.07698,570.7487192573682
420,132,104,92.94771,76.98391341342293
421,132,36,249.60979,692.2600892543273
422,132,36,294.97784,635.4689200806097
423,132,57,210.95364,606.4304452892211
424,132,83,372.37732,496.82352858685164
425,133,47,136.66699,667.7149470325086
426,134,108,98.57223,402.193865041498
427,134,107,427.02325,65.26922809281221
428,134,76,280.8875,487.69137685162667
429,134,96,262.05963,376.85381019465126
430,134,112,188.71442,614.7053221022201
431,134,54,460.90472,252.05078794078185
432,135,110,134.62703,183.412107874394
433,135,110,95.947624,293.8693318073793
434,135,73,86.76663,371.32514991720257
435,137,109,136.86635,520.0001526972018
436,137,67,185.36055,526.1787106876525
437,137,42,322.8556,483.52982913773724
438,137,60,17.08106,452.6068825050331
439,138,41,435.14627,269.87244681770386
440,138,52,395.26218,195.8705514732868
441,138,116,185.82034,109.96162386629105
442,138,107,459.55365,353.9969967128511
443,138,82,623.3849,70.28055392592303
444,138,100,117.8394,488.7956367290267
445,140,74,28.38423,82.7382011768436
446,140,101,99.2215,425.5822406814085
447,140,1,479.17188,480.0687278071945
448,140,102,254.45346,485.52057480813505
449,140,115,74.121315,265.13821869893616
450,140,119,101.39609,528.2401617422994
451,140,102,215.3501,8.05775788309493
452,140,95,263.54562,184.739925664122
453,140,115,133.04674,113.60417602116901
454,140,27,509.23862,567.5662766384786
455,140,111,492.6856,619.7558823243392
456,140,100,94.262856,489.6490980937633
457,142,30,356.51102,404.99190504172054
458,142,49,346.79443,229.35474140690704
459,142,72,220.90768,40.89206710039228
460,142,45,182.7295,498.2929706521042
461,143,70,31.067726,213.09241577577208
462,143,57,408.27814,498.11338029418505
463,143,113,69.10944,482.75470813716834
464,143,78,437.6315,272.9600900982918
465,143,58,372.94797,140.33180066359498
466,143,12,349.2467,655.8024365298887
467,145,36,289.36465,221.33643328568843
468,145,43,201.61533,533.4312745827154
469,145,80,128.46396,86.33508566874437
470,145,31,60.34524,218.95800329372926
471,146,72,219.95874,475.5630472160157
472,146,19,412.23547,44.78205165224103
473,146,80,204.38097,642.1637409339087
474,146,82,407.78317,624.4421188554048
475,146,97,193.16518,400.88683139925973
476,146,82,442.25568,284.6800091237582
477,146,59,275.80847,618.3412334184724
478,146,50,61.2332,148.2451495902639
479,147,63,227.19972,621.1101872342049
480,147,55,446.3351,43.611565614128935
481,148,23,11.029733,464.1266043169252
482,148,9,65.40833,594.2366509837432
483,148,18,238.84189,404.88458747888114
484,150,46,177.15953,659.8308416658654
485,150,113,58.880814,382.5143627776619
486,150,66,408.6486,571.5329037200381
487,150,46,335.3401,594.7061668396767
488,151,97,393.6736,615.9442093465506
489,151,31,72.49307,596.8017885239714
490,151,31,58.845016,265.83732620109026
491,151,119,106.038345,456.72848729958514
492,151,76,306.88312,623.2399592958076
493,151,77,134.3424,389.03077696658573
494,151,24,92.344086,402.63373181997156
495,151,44,192.05106,486.07926688971384
496,151,53,332.1499,492.54017280330675
497,151,22,169.76357,523.4054196903062
498,151,4,403.24664,55.675516038823815
499,153,63,297.62955,290.21330112062293
500,153,75,25.361736,447.6714515063018
501,153,18,358.2025,210.46890643931303
502,153,77,145.7902,108.03838414654732
503,153,100,144.80219,478.96986871232826
504,153,71,6.811015,334.9168406849485
505,153,0,139.72607,208.59261106858185
506,153,40,261.51517,448.891811341928
507,155,44,194.30318,25.144199016018163
508,155,23,13.368687,486.81033194225876
509,156,17,112.263275,451.965370547752
510,157,96,373.01648,9.201746858814586
511,157,2,445.98004,421.3010544723934
512,159,109,147.29625,76.02857449177924
513,159,25,504.09637,17.246152896953415
514,160,90,208.52997,383.53032474557904
515,161,51,189.16084,500.52171073579046
516,161,12,417.42108,176.7366289239851
517,161,61,216.35693,159.98122398495406
518,161,88,240.28651,71.42626317392886
519,161,20,66.6159,221.91918276211388
520,162,83,546.82446,322.9409077099217
521,162,65,140.34573,485.0721002613154
522,162,1,498.1218,223.07497810825728
523,162,97,314.53812,46.952295693337916
524,162,38,499.97076,421.1611749318906
525,162,11,331.0501,330.1228726432961
526,163,17,238.04506,637.4441070848993
527,164,115,147.79034,376.4957498668708
528,164,103,109.826546,222.6462705557415
529,164,25,345.0416,263.5723476017473
530,165,24,108.578125,424.67140097322
531,165,34,265.98636,277.54624407052495
532,165,28,358.64264,634.5255331166131
533,165,38,286.43802,305.341853029204
534,165,105,252.2423,320.5531166034152
535,166,21,453.15695,375.1737893174172
536,166,12,322.92862,615.9755693139974
537,166,51,100.055466,399.4550370741412
538,168,112,312.21912,377.3500536973853
539,168,85,30.652317,104.04695092628336
540,168,34,198.71402,536.88486619935
541,168,89,62.299072,622.3011793259152
542,168,48,4.108716,593.0021982044873
543,169,111,498.77155,629.1705140394046
544,169,20,106.361916,16.176464426233217
545,169,93,146.34332,296.55148321932546
546,170,9,57.070026,237.54212846604506
547,170,4,425.28305,682.2013395763396
548,170,28,174.23056,265.0608948393205
549,171,57,354.86655,296.08997197194765
550,172,20,79.19079,21.473094317325582
551,172,16,528.3398,542.4898848524526
552,173,13,503.89838,457.7524841880198
553,173,15,24.848558,497.95494439706124
554,173,114,69.68526,66.59739012405885
555,173,86,387.4646,420.8905544806014
556,173,100,218.28499,67.27980812359591
557,173,55,303.9569,343.220556937156
558,174,35,211.40671,385.94388707098705
559,174,62,184.75468,161.37195913114954
560,174,100,122.0001,71.83504827144982
561,174,44,109.24957,300.7477495647
562,174,108,175.92651,409.06843015397885
563,174,65,212.78691,78.27278635674872
564,174,102,213.47481,616.0660175993047
565,175,76,468.3407,222.35512542497116
566,175,101,139.58008,159.06584342207643
567,175,10,491.68652,179.2152266679097
568,175,113,61.403496,277.5282165362154
569,175,44,259.50662,633.7476377618844
570,175,45,121.44388,666.9839603678
571,175,72,353.65585,110.84180047833337
572,176,37,66.64823,526.13914244493
573,178,38,221.3046,234.35412238215946
574,179,33,20.649355,147.36356443193066
575,180,46,351.3679,370.84984177798174
576,180,13,261.879,606.9722763871199
577,180,25,431.07758,412.7536031370889
578,180,75,24.527533,104.568385458494
579,180,0,130.8819,164.56244604576443
580,180,55,506.34308,133.5483556450059
581,181,70,54.45123,146.9325564836226
582,182,4,438.66965,606.3571735105422
583,182,25,401.97357,468.2307290279899
584,182,13,546.1882,527.6250065418258
585,182,92,265.34512,250.9671604097874
586,182,85,27.540236,102.79835236133871
587,182,102,234.7662,46.80782853162913
588,183,73,86.77718,63.384325256445436
589,183,74,43.704266,463.7265594277622
590,183,20,74.13901,632.97116667635
591,183,38,235.50925,350.63166562859396
592,184,17,114.80871,442.29364714160147
593,184,20,132.78055,396.7445975658737
594,184,78,209.00682,334.3045772588684
595,184,54,344.738,661.9357478803757
596,184,17,213.42677,497.218864653624
597,186,96,600.23883,401.34393400598276
598,186,70,39.41232,529.9230554494909
599,186,19,205.57434,357.3506889811442
600,186,26,64.517296,438.8218361708138
601,189,49,399.87973,584.7763125861995
602,189,36,134.121,422.10606133260484
603,189,79,205.17174,203.47799309162284
604,189,84,47.557808,364.7875697791818
605,189,18,528.0099,236.42855652769867
606,189,85,23.415869,680.5633419195434
607,189,94,71.14655,14.70426140987624
608,189,52,244.80981,132.48687699634542
609,190,111,472.9416,628.7081970752153
610,190,74,28.73743,2.5225898883178832
611,190,3,367.73456,21.004041276380782
612,190,75,17.143879,339.63184200885775
613,190,53,350.3597,503.335801276398
614,190,13,579.3758,69.50201603236472
615,190,64,179.84128,649.5820142749474
616,191,95,269.8863,372.92207407724055
617,191,60,30.6842,51.88917554689465
618,191,92,417.48972,38.51007822005914
619,191,29,241.78072,397.121443472362
620,192,78,194.00926,57.74123591352986
621,192,103,71.919655,268.0776476700066
622,192,73,72.14709,319.5454375140001
623,192,64,262.02695,444.09312452210736
624,192,107,479.77365,662.1870855465411
625,193,106,39.787178,675.3219417940868
626,195,69,173.9128,631.3691398788961
627,195,6,298.85535,498.4377137227203
628,195,108,130.13289,73.3499164102518
629,195,27,548.2712,277.3181947056551
630,196,79,259.95264,663.2949800991115
631,196,118,280.00876,40.35838878554121
632,196,93,177.42096,228.43037493586894
633,196,59,237.21812,410.271499504854
634,196,5,65.95836,471.96482422230645
635,198,44,242.09892,546.7912138648987
636,198,40,372.8174,237.92255371024828
637,198,108,91.42729,221.55357170742042
638,198,81,259.08664,489.5309981292797
639,198,21,397.53802,662.6699672315501
640,198,53,229.16142,542.9681212149758
641,198,59,214.31941,43.21300836294206
642,198,55,399.01477,281.47516293230757
643,199,65,163.59396,365.1663299383965
644,199,56,183.45898,523.0194989734847
645,199,24,108.06798,388.8890023245215
646,199,47,118.69765,84.06613229666537
647,199,7,140.42654,531.267454773618
648,199,104,123.205605,428.7027850940621
649,199,103,84.37945,523.6479606641922
650,201,88,216.24419,185.47684873996096
651,201,46,168.42403,597.0001752126961
652,202,52,389.44034,664.146583821241
653,202,19,350.48303,97.55025692936626
654,202,82,388.8922,471.4735312161544
655,202,103,63.056915,412.1602281216139
656,204,86,267.70035,295.49809315540364
657,204,3,471.36862,574.4258461974346
658,204,5,138.95262,531.4767136831009
659,204,10,412.47464,61.09137267514298
660,204,99,80.05045,601.9592057311187
661,204,66,316.78006,122.34655000324213
662,204,20,82.61942,117.8983958495774
663,204,70,42.67235,329.24374858374915
664,204,104,177.36221,687.7185727115423
665,206,18,452.11276,83.19159708751033
666,206,61,176.29247,662.2179345952577
667,206,107,408.14014,292.1904335041905
668,206,78,309.73532,205.5910030355883
669,207,98,667.12933,214.66093273648124
670,208,30,263.959,70.04529641781065
671,208,82,588.23157,549.265509877044
672,208,75,44.261578,394.9265751197779
673,208,6,187.72165,212.26721125926517
674,208,117,351.4832,176.5984543856236
675,208,87,113.877754,254.69016268594459
676,209,111,618.42944,328.2731514613433
677,210,114,64.513794,267.11078520435217
678,210,85,11.489247,555.0401870118549
679,210,75,33.22954,652.6784393970923
680,210,36,230.40895,32.57182703314632
681,211,71,3.8309968,135.2075468690368
682,212,20,117.14085,248.83957594973504
683,213,9,57.22663,683.8308043410906
684,213,63,407.81827,401.7382799160263
685,213,76,177.07063,619.8067639161688
686,213,5,98.18301,549.7808098146346
687,213,103,102.85646,690.5119439479607
688,213,53,344.3864,498.58078634303627
689,213,100,212.33437,174.8891286967318
690,213,63,281.63803,539.3919985570648
691,213,41,380.56815,357.6299893719832
692,213,19,307.41315,125.1819247968513
693,213,118,277.63333,569.3183525320813
694,215,84,61.702835,656.41741022843
695,215,76,202.19247,286.4087272195315
696,218,77,81.60535,421.3755361738167
697,218,56,313.55765,260.9860381149662
698,218,6,239.45859,61.271704486452364
699,220,14,253.79646,433.11586235671905
700,221,80,102.1268,163.53059243301084
701,221,27,292.95285,164.56160345950076
702,221,35,75.21006,616.2292276394805
703,221,19,347.89038,302.03466015969303
704,221,44,137.73466,220.63269499069582
705,222,47,181.45897,631.7036279461219
706,223,116,136.65063,323.137478462868
707,223,39,11.2807255,190.30047764903156
708,223,93,269.56366,166.20540140457484
709,224,73,82.38365,354.1396279859681
710,225,10,286.75278,584.3574735093524
711,225,92,228.3831,110.22861331759381
712,226,13,280.41888,164.26608388944254
713,229,61,120.32942,395.31434129294297
714,229,114,86.209946,422.98771893285124
715,229,12,509.75006,464.68934659766006
716,229,110,98.46411,96.23666493934292
717,229,28,225.1434,564.1700049089828
718,229,21,549.7768,200.23371968317738
719,231,9,38.830166,507.4941584167787
720,231,25,523.5463,113.83184088762177
721,231,20,53.435543,392.5772202699787
722,231,92,389.97858,355.50978781146705
723,231,3,459.1034,50.03782442404958
724,231,46,391.18732,465.94993101212714
725,231,90,103.58453,489.77118248350536
726,232,40,491.98578,262.07086244506297
727,232,100,155.45268,166.57544119933766
728,232,79,280.99353,493.42265316076106
729,232,107,352.15588,478.2131315206015
730,233,99,95.37323,469.1272701764393
731,233,40,530.4564,83.51709500008897
732,233,34,277.87964,687.1193338503576
733,233,70,76.79605,167.11331893150106
734,233,86,388.54935,145.82317583364613
735,233,83,605.4392,374.7559907018079
736,233,54,286.92947,147.8624612045678
